Date,ASIANPAINT,HDFCBANK,ITC,RELIANCE,TCS
2015-04-21 00:00:00+05:30,749.473876953125,470.24371337890625,178.05758666992188,412.5987243652344,1017.5867309570312
2015-04-22 00:00:00+05:30,739.0762329101562,474.97900390625,178.81263732910156,414.1521911621094,1025.1549072265625
2015-04-23 00:00:00+05:30,739.97021484375,475.16656494140625,178.13572692871094,412.88116455078125,1030.249267578125
2015-04-24 00:00:00+05:30,725.8087768554688,471.8612365722656,181.18185424804688,413.7520751953125,1045.258544921875
2015-04-27 00:00:00+05:30,700.826416015625,471.3924255371094,179.56765747070312,412.0572509765625,1048.2562255859375
2015-04-28 00:00:00+05:30,720.257080078125,470.9704895019531,175.76646423339844,407.3026428222656,1046.0762939453125
2015-04-29 00:00:00+05:30,709.859619140625,465.625732421875,170.8717498779297,400.14703369140625,1042.847900390625
2015-04-30 00:00:00+05:30,717.4341430664062,463.5862731933594,167.8516082763672,405.9609375,1032.953125
2015-05-04 00:00:00+05:30,733.3834838867188,469.28265380859375,171.93923950195312,419.4246826171875,1040.43701171875
2015-05-05 00:00:00+05:30,735.265625,463.0471496582031,169.88241577148438,419.9896240234375,1055.656494140625
2015-05-06 00:00:00+05:30,715.9287719726562,455.053466796875,165.768798828125,414.3875427246094,1032.6806640625
2015-05-07 00:00:00+05:30,720.5393676757812,446.00494384765625,167.95578002929688,409.91534423828125,1067.1446533203125
2015-05-08 00:00:00+05:30,714.5643310546875,460.398193359375,170.79367065429688,423.7022399902344,1059.5975341796875
2015-05-11 00:00:00+05:30,726.0911254882812,464.28955078125,169.98655700683594,426.67864990234375,1071.651611328125
2015-05-12 00:00:00+05:30,713.5762939453125,455.6863708496094,168.84100341796875,413.70135498046875,1057.7740478515625
2015-05-13 00:00:00+05:30,717.4813842773438,464.26611328125,170.71556091308594,421.51153564453125,1054.629150390625
2015-05-14 00:00:00+05:30,749.4268798828125,464.6411437988281,169.07530212402344,418.2255554199219,1047.8580322265625
2015-05-15 00:00:00+05:30,743.6398315429688,464.19573974609375,169.96051025390625,416.2015380859375,1052.847412109375
2015-05-18 00:00:00+05:30,721.48046875,473.45526123046875,173.397216796875,424.5832214355469,1056.7257080078125
2015-05-19 00:00:00+05:30,729.0079345703125,472.37701416015625,173.1628875732422,426.4881896972656,1053.4971923828125
2015-05-20 00:00:00+05:30,725.6676025390625,480.1128234863281,172.85044860839844,432.822021484375,1072.092041015625
2015-05-21 00:00:00+05:30,731.3134155273438,480.4175109863281,170.48123168945312,427.0596008300781,1071.441650390625
2015-05-22 00:00:00+05:30,729.61962890625,480.22998046875,171.39248657226562,430.4408874511719,1097.6044921875
2015-05-25 00:00:00+05:30,716.9168090820312,479.87835693359375,164.96168518066406,425.9881286621094,1090.518798828125
2015-05-26 00:00:00+05:30,718.4220581054688,481.68341064453125,163.503662109375,421.2734375,1093.809814453125
2015-05-27 00:00:00+05:30,714.4231567382812,486.723388671875,165.43032836914062,421.6068420410156,1096.4932861328125
2015-05-28 00:00:00+05:30,722.0447387695312,482.62103271484375,167.38299560546875,417.0826110839844,1094.0826416015625
2015-05-29 00:00:00+05:30,740.5817260742188,492.5370178222656,170.3249969482422,417.6540832519531,1094.4180908203125
2015-06-01 00:00:00+05:30,743.1223754882812,485.8091125488281,172.9025421142578,429.678955078125,1097.541259765625
2015-06-02 00:00:00+05:30,714.3761596679688,472.9629821777344,165.9250030517578,427.9644775390625,1090.0577392578125
2015-06-03 00:00:00+05:30,717.6693725585938,471.4393005371094,161.67596435546875,426.869140625,1094.66943359375
2015-06-04 00:00:00+05:30,714.7525634765625,475.84637451171875,160.1887969970703,434.6555480957031,1092.4683837890625
2015-06-05 00:00:00+05:30,713.999755859375,474.34613037109375,161.62281799316406,432.29815673828125,1090.0140380859375
2015-06-08 00:00:00+05:30,703.8372802734375,470.4547424316406,161.64939880371094,421.6782531738281,1090.6912841796875
2015-06-09 00:00:00+05:30,692.2635498046875,469.70465087890625,159.6576385498047,420.84478759765625,1084.0050048828125
2015-06-10 00:00:00+05:30,695.5099487304688,476.151123046875,159.92323303222656,431.3695068359375,1100.5506591796875
2015-06-11 00:00:00+05:30,666.575439453125,468.9310607910156,157.7721405029297,417.7254943847656,1088.088134765625
2015-06-12 00:00:00+05:30,663.98779296875,473.1270751953125,158.0377197265625,423.7736511230469,1060.3714599609375
2015-06-15 00:00:00+05:30,657.3069458007812,471.27520751953125,158.5422821044922,429.4407653808594,1059.9478759765625
2015-06-16 00:00:00+05:30,663.3291625976562,472.7755432128906,158.78126525878906,430.488525390625,1062.994873046875
2015-06-17 00:00:00+05:30,668.692626953125,471.0408020019531,159.92323303222656,443.4657897949219,1063.75634765625
2015-06-18 00:00:00+05:30,685.9121704101562,478.0264587402344,160.34812927246094,466.2057800292969,1070.6329345703125
2015-06-19 00:00:00+05:30,696.3096923828125,483.13671875,161.99464416503906,474.6350402832031,1078.884765625
2015-06-22 00:00:00+05:30,703.5552368164062,490.9429626464844,164.86273193359375,472.2776794433594,1096.63671875
2015-06-23 00:00:00+05:30,711.8356323242188,493.263671875,167.0669403076172,473.8492736816406,1089.4849853515625
2015-06-24 00:00:00+05:30,713.207763671875,490.31005859375,166.58889770507812,471.8967590332031,1087.665771484375
2015-06-25 00:00:00+05:30,709.9427490234375,499.3116149902344,165.89845275878906,478.39727783203125,1079.074951171875
2015-06-26 00:00:00+05:30,709.9901123046875,498.3036804199219,163.56146240234375,476.5637512207031,1097.18701171875
2015-06-29 00:00:00+05:30,697.1671142578125,495.3968200683594,164.6237030029297,471.8729248046875,1097.228759765625
2015-06-30 00:00:00+05:30,714.8164672851562,500.3197021484375,167.38560485839844,476.27801513671875,1079.47705078125
2015-07-01 00:00:00+05:30,719.97412109375,502.7575988769531,166.56236267089844,478.921142578125,1097.3135986328125
2015-07-02 00:00:00+05:30,721.9613647460938,499.8525695800781,167.33248901367188,481.39752197265625,1090.81787109375
2015-07-03 00:00:00+05:30,731.235595703125,507.4339599609375,167.62460327148438,479.6592712402344,1101.8836669921875
2015-07-06 00:00:00+05:30,741.5033569335938,511.8034362792969,169.1117401123047,483.6357727050781,1114.32470703125
2015-07-07 00:00:00+05:30,780.3504028320312,513.3856201171875,168.5540771484375,477.7781677246094,1107.1097412109375
2015-07-08 00:00:00+05:30,759.1997680664062,504.88323974609375,166.21713256835938,474.61126708984375,1098.1600341796875
2015-07-09 00:00:00+05:30,754.1841430664062,507.3395690917969,164.96896362304688,470.2298583984375,1067.4383544921875
2015-07-10 00:00:00+05:30,752.6227416992188,515.2279052734375,164.59719848632812,477.0876770019531,1047.0626220703125
2015-07-13 00:00:00+05:30,773.7734375,517.7786865234375,167.09347534179688,479.5639953613281,1061.9583740234375
2015-07-14 00:00:00+05:30,778.5523681640625,515.74755859375,165.87185668945312,475.1827697753906,1057.7052001953125
2015-07-15 00:00:00+05:30,792.8893432617188,518.03857421875,166.7747802734375,481.5403747558594,1077.27685546875
2015-07-16 00:00:00+05:30,802.5419921875,526.541015625,168.8727569580078,487.5171203613281,1074.92822265625
2015-07-17 00:00:00+05:30,781.1075439453125,524.5806884765625,171.18319702148438,486.5646667480469,1085.1688232421875
2015-07-20 00:00:00+05:30,806.5638427734375,526.80078125,170.22715759277344,488.01715087890625,1093.7562255859375
2015-07-21 00:00:00+05:30,772.2593383789062,518.6762084960938,166.4561309814453,479.945068359375,1086.229248046875
2015-07-22 00:00:00+05:30,798.046875,526.3992309570312,167.04039001464844,500.2323913574219,1072.086181640625
2015-07-23 00:00:00+05:30,801.0753784179688,523.3290405273438,167.3590545654297,497.8036804199219,1055.3558349609375
2015-07-24 00:00:00+05:30,803.441162109375,523.3053588867188,167.0669403076172,488.1600036621094,1062.3748779296875
2015-07-27 00:00:00+05:30,807.3685302734375,517.6370849609375,165.5266571044922,478.77825927734375,1058.939453125
2015-07-28 00:00:00+05:30,790.3342895507812,523.6124267578125,165.28761291503906,481.11181640625,1061.0596923828125
2015-07-29 00:00:00+05:30,801.406494140625,523.54150390625,161.46351623535156,474.3255310058594,1063.052978515625
2015-07-30 00:00:00+05:30,811.5322265625,524.5806884765625,167.8105010986328,476.3018798828125,1051.9844970703125
2015-07-31 00:00:00+05:30,835.42724609375,525.1002807617188,173.1483612060547,477.1114501953125,1064.7496337890625
2015-08-03 00:00:00+05:30,830.4118041992188,517.4244995117188,176.09616088867188,477.39715576171875,1064.2618408203125
2015-08-04 00:00:00+05:30,857.0985107421875,513.1968994140625,175.2197723388672,470.5156555175781,1063.96484375
2015-08-05 00:00:00+05:30,873.75390625,515.912841796875,176.22891235351562,470.3966369628906,1080.1859130859375
2015-08-06 00:00:00+05:30,866.9403686523438,517.6842651367188,173.28114318847656,466.2057800292969,1091.275390625
2015-08-07 00:00:00+05:30,850.4267578125,516.1254272460938,172.32513427734375,468.77740478515625,1082.263916015625
2015-08-10 00:00:00+05:30,853.7388916015625,517.0701904296875,170.46615600585938,461.4196472167969,1090.7662353515625
2015-08-11 00:00:00+05:30,835.9951171875,517.0938110351562,170.0146942138672,460.0386047363281,1104.3792724609375
2015-08-12 00:00:00+05:30,824.5916748046875,505.63897705078125,168.2353973388672,449.0377197265625,1133.0045166015625
2015-08-13 00:00:00+05:30,827.4306030273438,508.9928283691406,168.02293395996094,444.48968505859375,1117.6951904296875
2015-08-14 00:00:00+05:30,847.209228515625,520.4475708007812,168.97900390625,460.49102783203125,1146.3631591796875
2015-08-17 00:00:00+05:30,851.7516479492188,515.582275390625,168.31509399414062,452.7522888183594,1138.538818359375
2015-08-18 00:00:00+05:30,852.9817504882812,513.1494750976562,167.22625732421875,449.60919189453125,1162.3505859375
2015-08-19 00:00:00+05:30,851.4677124023438,511.02392578125,168.31509399414062,454.6095275878906,1159.2548828125
2015-08-20 00:00:00+05:30,835.8057861328125,507.6465759277344,174.9276580810547,436.36993408203125,1139.4293212890625
2015-08-21 00:00:00+05:30,839.1653442382812,501.31695556640625,175.67123413085938,432.3934631347656,1134.8916015625
2015-08-24 00:00:00+05:30,792.5581665039062,481.359619140625,170.0677947998047,395.0569152832031,1093.5440673828125
2015-08-25 00:00:00+05:30,806.422119140625,481.0762634277344,169.908447265625,403.91485595703125,1088.66748046875
2015-08-26 00:00:00+05:30,806.1854248046875,478.7380676269531,168.71340942382812,406.4150390625,1092.7384033203125
2015-08-27 00:00:00+05:30,809.1190185546875,482.8004150390625,172.989013671875,413.91571044921875,1091.8480224609375
2015-08-28 00:00:00+05:30,812.1947021484375,485.56365966796875,173.67947387695312,415.4634094238281,1090.23681640625
2015-08-31 00:00:00+05:30,803.0626220703125,485.32745361328125,172.69691467285156,407.6055908203125,1087.3529052734375
2015-09-01 00:00:00+05:30,775.1454467773438,472.4084167480469,167.54493713378906,399.96209716796875,1076.0509033203125
2015-09-02 00:00:00+05:30,762.7484741210938,470.07025146484375,170.0146942138672,404.5815734863281,1099.120849609375
2015-09-03 00:00:00+05:30,782.2429809570312,477.22650146484375,169.96157836914062,406.62933349609375,1104.973388671875
2015-09-04 00:00:00+05:30,769.2308349609375,470.4953308105469,168.4213104248047,398.08099365234375,1080.3126220703125
2015-09-07 00:00:00+05:30,745.71435546875,465.0159912109375,166.482666015625,396.7951965332031,1077.047607421875
2015-09-08 00:00:00+05:30,749.0265502929688,474.27423095703125,166.19056701660156,404.1291198730469,1077.281005859375
2015-09-09 00:00:00+05:30,777.0855712890625,480.0606994628906,166.9872589111328,416.24920654296875,1081.288330078125
2015-09-10 00:00:00+05:30,764.5939331054688,477.55718994140625,166.4295654296875,412.89178466796875,1079.443603515625
2015-09-11 00:00:00+05:30,772.3539428710938,477.3209533691406,166.64202880859375,410.0105895996094,1082.2425537109375
2015-09-14 00:00:00+05:30,795.1605224609375,481.6667175292969,166.58889770507812,411.39166259765625,1082.09423828125
2015-09-15 00:00:00+05:30,786.50146484375,478.5727233886719,168.39474487304688,412.89178466796875,1075.9874267578125
2015-09-16 00:00:00+05:30,779.7352905273438,483.39080810546875,171.10348510742188,415.5348205566406,1081.542724609375
2015-09-18 00:00:00+05:30,795.9175415039062,495.8612060546875,168.89930725097656,426.41668701171875,1081.92431640625
2015-09-21 00:00:00+05:30,785.1766967773438,497.3727111816406,166.90756225585938,418.17791748046875,1081.83935546875
2015-09-22 00:00:00+05:30,761.518310546875,486.8390808105469,165.792236328125,403.7958068847656,1071.55615234375
2015-09-23 00:00:00+05:30,751.4869995117188,495.6013488769531,167.8901824951172,404.9625549316406,1074.0367431640625
2015-09-24 00:00:00+05:30,763.0797119140625,496.64056396484375,171.3159637451172,398.7715759277344,1094.2862548828125
2015-09-28 00:00:00+05:30,751.818359375,494.2787170410156,169.56324768066406,397.2952575683594,1099.9266357421875
2015-09-29 00:00:00+05:30,761.6128540039062,502.9702453613281,170.17405700683594,400.3907165527344,1097.615478515625
2015-09-30 00:00:00+05:30,796.438232421875,504.859619140625,174.63551330566406,410.65350341796875,1097.5303955078125
2015-10-01 00:00:00+05:30,794.5928955078125,504.31646728515625,174.60899353027344,411.79644775390625,1121.511962890625
2015-10-05 00:00:00+05:30,809.4976806640625,518.8178100585938,175.00732421875,422.892578125,1149.946533203125
2015-10-06 00:00:00+05:30,807.8888549804688,512.9606323242188,182.09791564941406,427.6787109375,1145.0059814453125
2015-10-07 00:00:00+05:30,818.6298828125,513.8108520507812,184.43487548828125,435.17938232421875,1125.4769287109375
2015-10-08 00:00:00+05:30,827.2415771484375,511.6143493652344,180.1061553955078,423.4164733886719,1116.931884765625
2015-10-09 00:00:00+05:30,807.9834594726562,513.0551147460938,182.41656494140625,422.58306884765625,1115.171875
2015-10-12 00:00:00+05:30,813.1411743164062,510.4099426269531,180.98252868652344,424.678466796875,1099.460205078125
2015-10-13 00:00:00+05:30,818.9136962890625,508.4259338378906,182.73526000976562,425.55950927734375,1101.9835205078125
2015-10-14 00:00:00+05:30,815.9800415039062,512.393798828125,182.7617950439453,430.01226806640625,1053.2779541015625
2015-10-15 00:00:00+05:30,823.3615112304688,512.1104125976562,185.57679748535156,430.36944580078125,1046.514404296875
